"Year","Month","ProductID","Revenue","Units"
"1999","Sep-99","1537","3968","1"
"1999","Sep-99","1538","3968","1"
"1999","Sep-99","1641","5095","6"
"1999","Sep-99","1734","16195","3"
"1999","Sep-99","1735","16195","3"
"1999","Sep-99","1894","155928","19"
"1999","Sep-99","1909","9510","4"
"1999","Sep-99","1911","87772","30"
"1999","Sep-99","1914","4157","2"
"1999","Sep-99","1920","33667","10"
"1999","Sep-99","1930","23841","7"
"1999","Sep-99","1931","23841","7"
"1999","Sep-99","1948","85350","24"
"1999","Sep-99","1949","85350","24"
"1999","Sep-99","1956","33196","18"
"1999","Sep-99","1957","33196","18"
"1999","Sep-99","1960","16308","14"
"1999","Sep-99","1961","16308","14"
"1999","Sep-99","1968","19967","7"
"1999","Sep-99","1969","19967","7"
"1999","Sep-99","1974","16993","27"
"1999","Sep-99","1975","16993","27"
"1999","Sep-99","1978","6141","2"
"1999","Sep-99","1979","6141","2"
"1999","Sep-99","1990","46296","15"
"1999","Sep-99","2005","39526","11"
"1999","Sep-99","2012","86109","19"
"1999","Sep-99","2016","78988","22"
"1999","Sep-99","2032","29320","11"
"1999","Sep-99","2045","324219","66"
"1999","Sep-99","2047","122140","27"
"1999","Sep-99","2050","173547","29"
"1999","Sep-99","2055","6614","1"
"1999","Sep-99","2056","272809","70"
"1999","Sep-99","2057","28347","5"
"1999","Sep-99","2062","39434","6"
"1999","Sep-99","2064","251595","43"
"1999","Sep-99","2070","236982","38"
"1999","Sep-99","2074","177159","45"
"1999","Sep-99","2081","100524","38"
"1999","Sep-99","2083","267579","72"
"1999","Sep-99","2091","36527","20"
"1999","Sep-99","2094","197481","38"
"1999","Sep-99","2111","6927","1"
"1999","Sep-99","2120","11964","2"
"1999","Sep-99","2121","30101","4"
"1999","Sep-99","2127","10074","2"
"1999","Sep-99","2128","4785","1"
"1999","Sep-99","2135","12594","2"
"1999","Sep-99","2140","19836","3"
"1999","Sep-99","2152","7305","1"
"1999","Sep-99","2161","20592","3"
"1999","Sep-99","2167","13854","2"
"1999","Sep-99","2169","25691","4"
"1999","Sep-99","2188","16817","6"
"1999","Sep-99","2192","16943","7"
"1999","Sep-99","2199","10675","5"
"1999","Sep-99","2204","24940","12"
"1999","Sep-99","2205","24940","12"
"1999","Sep-99","2210","27108","21"
"1999","Sep-99","2211","27108","21"
"1999","Sep-99","2222","26643","9"
"1999","Sep-99","2223","26643","9"
"1999","Sep-99","2234","70818","90"
"1999","Sep-99","2235","70818","90"
"1999","Sep-99","2246","4723","3"
"1999","Sep-99","2247","4723","3"
"1999","Sep-99","2254","53470","77"
"1999","Sep-99","2255","53470","77"
"1999","Sep-99","2268","70611","19"
"1999","Sep-99","2274","3527","1"
"1999","Sep-99","2277","290212","96"
"1999","Sep-99","2279","43645","22"
"1999","Sep-99","2282","299576","82"
"1999","Sep-99","2284","204146","58"
"1999","Sep-99","2287","201587","20"
"1999","Sep-99","2290","66492","7"
"1999","Sep-99","2307","13416","4"
"1999","Sep-99","2321","4283","1"
"1999","Sep-99","2331","514030","80"
"1999","Sep-99","2332","5039","1"
"1999","Sep-99","2351","62108","16"
"1999","Sep-99","2352","90203","20"
"1999","Sep-99","2357","26707","8"
"1999","Sep-99","2362","74658","8"
"1999","Sep-99","2364","7811","2"
"1999","Sep-99","2370","104131","12"
"1999","Sep-99","2371","105830","16"
"1999","Sep-99","2372","76913","16"
"1999","Sep-99","2373","337333","51"
"1999","Sep-99","2374","158747","21"
"1999","Sep-99","2379","17824","8"
"1999","Sep-99","2380","44029","12"
"1999","Sep-99","2388","382786","103"
"1999","Sep-99","2401","5857","3"
"1999","Sep-99","2406","8563","8"
"1999","Sep-99","2407","15865","18"
"1999","Sep-99","2410","45462","38"
"1999","Oct-99","25","76104","8"
"1999","Oct-99","32","8536","1"
"1999","Oct-99","33","8814","1"
"1999","Oct-99","36","79632","16"
"1999","Oct-99","93","334593","29"
"1999","Oct-99","94","51975","5"
"1999","Oct-99","111","9513","1"
"1999","Oct-99","120","189126","19"
"1999","Oct-99","139","39312","6"
"1999","Oct-99","158","23625","3"
"1999","Oct-99","184","52542","6"
"1999","Oct-99","187","29484","3"
"1999","Oct-99","193","8184","1"
"1999","Oct-99","195","169042","18"
"1999","Oct-99","226","27396","3"
"1999","Oct-99","228","23616","3"
"1999","Oct-99","234","9696","2"
"1999","Oct-99","247","26441","6"
"1999","Oct-99","248","52073","8"
"1999","Oct-99","289","20784","2"
"1999","Oct-99","297","59513","7"
"1999","Oct-99","315","6577","1"
"1999","Oct-99","316","5796","1"
"1999","Oct-99","318","83135","8"
"1999","Oct-99","319","79361","6"
"1999","Oct-99","320","16377","1"
"1999","Oct-99","326","51011","6"
"1999","Oct-99","355","15678","3"
"1999","Oct-99","357","6486","1"
"1999","Oct-99","370","19458","3"
"1999","Oct-99","396","1059329","103"
"1999","Oct-99","400","205311","25"
"1999","Oct-99","415","11901","2"
"1999","Oct-99","426","9541","1"
"1999","Oct-99","433","124746","13"
"1999","Oct-99","443","399789","42"
"1999","Oct-99","464","122302","18"
"1999","Oct-99","475","920128","79"
"1999","Oct-99","485","58118","6"
"1999","Oct-99","488","69854","6"
"1999","Oct-99","491","880551","90"
"1999","Oct-99","495","20195","3"
"1999","Oct-99","499","264109","26"
"1999","Oct-99","510","110625","11"
"1999","Oct-99","513","152314","28"
"1999","Oct-99","521","20032","3"
"1999","Oct-99","530","59467","8"
"1999","Oct-99","532","139532","21"
"1999","Oct-99","550","135740","28"
"1999","Oct-99","559","273256","38"
"1999","Oct-99","573","172201","51"
"1999","Oct-99","574","139532","14"
"1999","Oct-99","580","256602","29"
"1999","Oct-99","596","215186","24"
"1999","Oct-99","597","321206","30"
"1999","Oct-99","599","506300","56"
"1999","Oct-99","604","482734","87"
"1999","Oct-99","606","113350","30"
"1999","Oct-99","609","1151631","123"
"1999","Oct-99","631","228744","55"
"1999","Oct-99","645","225042","25"
"1999","Oct-99","658","227490","21"
"1999","Oct-99","663","119769","13"
"1999","Oct-99","676","780740","81"
"1999","Oct-99","681","181730","24"
"1999","Oct-99","683","217889","23"
"1999","Oct-99","687","133821","25"
"1999","Oct-99","702","54926","16"
"1999","Oct-99","713","46101","24"
"1999","Oct-99","714","46101","24"
"1999","Oct-99","725","92820","67"
"1999","Oct-99","726","92820","67"
"1999","Oct-99","727","37391","49"
"1999","Oct-99","728","37391","49"
"1999","Oct-99","729","18109","5"
"1999","Oct-99","730","18109","5"
"1999","Oct-99","739","75734","37"
"1999","Oct-99","740","75734","37"
"1999","Oct-99","743","6488","2"
"1999","Oct-99","744","6488","2"
"1999","Oct-99","747","31463","9"
"1999","Oct-99","748","31463","9"
"1999","Oct-99","753","66797","23"
"1999","Oct-99","754","66797","23"
"1999","Oct-99","757","42310","42"
"1999","Oct-99","758","42310","42"
"1999","Oct-99","767","44015","35"
"1999","Oct-99","768","44015","35"
"1999","Oct-99","769","151169","49"
"1999","Oct-99","770","151169","49"
"1999","Oct-99","771","23806","12"
"1999","Oct-99","772","23806","12"
"1999","Oct-99","783","2897","2"
"1999","Oct-99","784","2897","2"
"1999","Oct-99","795","135550","41"
"1999","Oct-99","796","135550","41"
"1999","Oct-99","797","173850","48"
"1999","Oct-99","801","6929","2"
"1999","Oct-99","823","52034","7"
"1999","Oct-99","833","182373","19"
"1999","Oct-99","837","387740","39"
"1999","Oct-99","838","515500","46"
"1999","Oct-99","843","6299","1"
"1999","Oct-99","847","125359","18"
"1999","Oct-99","852","127314","14"
"1999","Oct-99","853","10961","2"
"1999","Oct-99","862","21414","9"
"1999","Oct-99","863","51147","14"
"1999","Oct-99","892","5606","1"
"1999","Oct-99","901","348849","71"
"1999","Oct-99","910","532472","107"
"1999","Oct-99","914","176699","25"
"1999","Oct-99","921","346024","55"
"1999","Oct-99","922","175750","31"
"1999","Oct-99","932","5165","1"
"1999","Oct-99","935","41009","7"
"1999","Oct-99","936","197484","33"
"1999","Oct-99","940","342820","42"
"1999","Oct-99","952","41320","13"
"1999","Oct-99","962","229864","37"
"1999","Oct-99","964","287615","68"
"1999","Oct-99","979","205542","43"
"1999","Oct-99","981","69404","35"
"1999","Oct-99","988","29606","6"
"1999","Oct-99","989","324539","59"
"1999","Oct-99","990","452102","77"
"1999","Oct-99","992","149031","43"
"1999","Oct-99","993","15873","4"
"1999","Oct-99","1003","11428","11"
"1999","Oct-99","1005","19332","15"
"1999","Oct-99","1008","36721","13"
"1999","Oct-99","1014","11428","11"
"1999","Oct-99","1045","27367","11"
"1999","Oct-99","1046","25124","21"
"1999","Oct-99","1053","60467","20"
"1999","Oct-99","1065","220650","62"
"1999","Oct-99","1066","220650","62"
"1999","Oct-99","1079","31494","10"
"1999","Oct-99","1080","31494","10"
"1999","Oct-99","1081","56876","21"
"1999","Oct-99","1082","56876","21"
"1999","Oct-99","1105","41445","14"
"1999","Oct-99","1106","41445","14"
"1999","Oct-99","1107","1763","1"
"1999","Oct-99","1108","1763","1"
"1999","Oct-99","1109","40373","16"
"1999","Oct-99","1110","40373","16"
"1999","Oct-99","1111","44735","32"
"1999","Oct-99","1112","44735","32"
"1999","Oct-99","1116","126982","42"
"1999","Oct-99","1120","31176","15"
"1999","Oct-99","1122","41566","22"
"1999","Oct-99","1131","60472","12"
"1999","Oct-99","1132","196544","26"
"1999","Oct-99","1133","113391","15"
"1999","Oct-99","1150","4712","1"
"1999","Oct-99","1157","181415","40"
"1999","Oct-99","1166","81136","13"
"1999","Oct-99","1167","37416","10"
"1999","Oct-99","1168","61731","14"
"1999","Oct-99","1169","15685","3"
"1999","Oct-99","1173","440956","70"
"1999","Oct-99","1182","83132","44"
"1999","Oct-99","1185","156220","31"
"1999","Oct-99","1188","170081","30"
"1999","Oct-99","1191","68845","22"
"1999","Oct-99","1203","68029","18"
"1999","Oct-99","1204","70551","14"
"1999","Oct-99","1205","44094","10"
"1999","Oct-99","1206","12725","2"
"1999","Oct-99","1208","7874","2"
"1999","Oct-99","1210","97011","14"
"1999","Oct-99","1215","184374","43"
"1999","Oct-99","1225","42516","15"
"1999","Oct-99","1227","129633","34"
"1999","Oct-99","1229","25887","9"
"1999","Oct-99","1230","320008","51"
"1999","Oct-99","1259","3873","1"
"1999","Oct-99","1260","3873","1"
"1999","Oct-99","1290","3968","1"
"1999","Oct-99","1293","9447","2"
"1999","Oct-99","1298","24940","6"
"1999","Oct-99","1309","3243","1"
"1999","Oct-99","1310","3243","1"
"1999","Oct-99","1317","40495","11"
"1999","Oct-99","1318","40495","11"
"1999","Oct-99","1329","12252","11"
"1999","Oct-99","1330","12252","11"
"1999","Oct-99","1345","7305","2"
"1999","Oct-99","1346","7305","2"
"1999","Oct-99","1347","17949","5"
"1999","Oct-99","1348","17949","5"
"1999","Oct-99","1351","18390","5"
"1999","Oct-99","1352","18390","5"
"1999","Oct-99","1377","3779","1"
"1999","Oct-99","1378","3779","1"
"1999","Oct-99","1379","18894","5"
"1999","Oct-99","1380","18894","5"
"1999","Oct-99","1425","37755","11"
"1999","Oct-99","1426","37755","11"
"1999","Oct-99","1429","13603","4"
"1999","Oct-99","1430","13603","4"
"1999","Oct-99","1435","48714","13"
"1999","Oct-99","1436","48714","13"
"1999","Oct-99","1449","21244","15"
"1999","Oct-99","1450","21244","15"
"1999","Oct-99","1461","4094","1"
"1999","Oct-99","1462","4094","1"
"1999","Oct-99","1477","15241","4"
"1999","Oct-99","1478","15241","4"
"1999","Oct-99","1489","6297","2"
"1999","Oct-99","1490","6297","2"
"1999","Oct-99","1509","975","1"
"1999","Oct-99","1510","975","1"
"1999","Oct-99","1517","27196","16"
"1999","Oct-99","1518","27196","16"
"1999","Oct-99","1533","3653","1"
"1999","Oct-99","1534","3653","1"
"1999","Oct-99","1535","11147","3"
"1999","Oct-99","1536","11147","3"
"1999","Oct-99","1641","5095","6"
"1999","Oct-99","1894","123181","15"
"1999","Oct-99","1909","7117","3"
"1999","Oct-99","1911","46862","16"
"1999","Oct-99","1920","50548","15"
"1999","Oct-99","1930","13637","4"
"1999","Oct-99","1931","13637","4"
"1999","Oct-99","1948","53383","15"
"1999","Oct-99","1949","53383","15"
"1999","Oct-99","1956","20298","11"
"1999","Oct-99","1957","20298","11"
"1999","Oct-99","1960","26792","23"
"1999","Oct-99","1961","26792","23"
"1999","Oct-99","1968","11432","4"
"1999","Oct-99","1969","11432","4"
"1999","Oct-99","1974","13846","22"
"1999","Oct-99","1975","13846","22"
"1999","Oct-99","1978","3086","1"
"1999","Oct-99","1979","3086","1"
"1999","Oct-99","1990","43209","14"
"1999","Oct-99","2005","39652","11"
"1999","Oct-99","2012","72566","16"
"1999","Oct-99","2016","104121","29"
"1999","Oct-99","2032","32091","12"
"1999","Oct-99","2045","260409","53"
"1999","Oct-99","2047","104125","23"
"1999","Oct-99","2048","11465","2"
"1999","Oct-99","2050","167562","28"
"1999","Oct-99","2055","396862","60"
"1999","Oct-99","2056","187206","48"
"1999","Oct-99","2057","17008","3"
"1999","Oct-99","2062","6614","1"
"1999","Oct-99","2064","380794","65"
"1999","Oct-99","2070","299346","48"
"1999","Oct-99","2074","114169","29"
"1999","Oct-99","2081","66134","25"
"1999","Oct-99","2083","196968","53"
"1999","Oct-99","2091","29222","16"
"1999","Oct-99","2094","119528","23"
"1999","Oct-99","2120","17631","3"
"1999","Oct-99","2121","30101","4"
"1999","Oct-99","2126","22667","4"
"1999","Oct-99","2128","23924","5"
"1999","Oct-99","2130","16875","3"
"1999","Oct-99","2137","5667","1"
"1999","Oct-99","2140","39671","6"
"1999","Oct-99","2152","7305","1"
"1999","Oct-99","2161","6864","1"
"1999","Oct-99","2167","34634","5"
"1999","Oct-99","2169","19269","3"
"1999","Oct-99","2175","11334","2"
"1999","Oct-99","2188","16817","6"
"1999","Oct-99","2192","33948","14"
"1999","Oct-99","2199","23555","11"
"1999","Oct-99","2204","66508","32"
"1999","Oct-99","2205","66508","32"
"1999","Oct-99","2210","25817","20"
"1999","Oct-99","2211","25817","20"
"1999","Oct-99","2222","38485","13"
"1999","Oct-99","2223","38485","13"
"1999","Oct-99","2234","98359","125"
"1999","Oct-99","2235","98359","125"
"1999","Oct-99","2246","4723","3"
"1999","Oct-99","2247","4723","3"
"1999","Oct-99","2254","53250","76"
"1999","Oct-99","2255","53250","76"
"1999","Oct-99","2268","111491","30"
"1999","Oct-99","2277","114888","38"
"1999","Oct-99","2279","23806","12"
"1999","Oct-99","2282","263043","72"
"1999","Oct-99","2284","140874","40"
"1999","Oct-99","2287","231826","23"
"1999","Oct-99","2290","38144","4"
"1999","Oct-99","2307","12408","4"
"1999","Oct-99","2328","9449","2"
"1999","Oct-99","2331","514030","80"
"1999","Oct-99","2332","382992","76"
"1999","Oct-99","2335","24693","4"
"1999","Oct-99","2340","16630","3"
"1999","Oct-99","2351","46171","12"
"1999","Oct-99","2352","171336","38"
"1999","Oct-99","2353","29480","6"
"1999","Oct-99","2357","16629","5"
"1999","Oct-99","2362","27353","3"
"1999","Oct-99","2364","23684","6"
"1999","Oct-99","2370","78335","9"
"1999","Oct-99","2371","132287","20"
"1999","Oct-99","2372","100913","21"
"1999","Oct-99","2373","423320","64"
"1999","Oct-99","2374","128509","17"
"1999","Oct-99","2379","21603","10"
"1999","Oct-99","2380","110735","30"
"1999","Oct-99","2388","628067","169"
"1999","Oct-99","2401","5857","3"
"1999","Oct-99","2406","11680","11"
"1999","Oct-99","2407","20272","23"
"1999","Oct-99","2410","53837","45"
"1999","Nov-99","25","28539","3"
"1999","Nov-99","36","49770","10"
"1999","Nov-99","88","10074","1"
"1999","Nov-99","93","232470","20"
"1999","Nov-99","94","10395","1"
"1999","Nov-99","120","99540","10"
"1999","Nov-99","139","13104","2"
"1999","Nov-99","158","31500","4"
"1999","Nov-99","184","43785","5"
"1999","Nov-99","187","88452","9"
"1999","Nov-99","195","96321","10"
"1999","Nov-99","228","55103","7"
"1999","Nov-99","234","4848","1"
"1999","Nov-99","247","13221","3"
"1999","Nov-99","248","39923","6"
"1999","Nov-99","289","41567","4"
"1999","Nov-99","297","25506","3"
"1999","Nov-99","318","62351","6"
"1999","Nov-99","319","39681","3"
"1999","Nov-99","326","17004","2"
"1999","Nov-99","355","5226","1"
"1999","Nov-99","357","6486","1"
"1999","Nov-99","370","32429","5"
"1999","Nov-99","386","5667","1"
"1999","Nov-99","392","6127","1"
"1999","Nov-99","393","6127","1"
"1999","Nov-99","396","1048815","102"
"1999","Nov-99","400","254712","31"
"1999","Nov-99","426","19083","2"
"1999","Nov-99","433","193032","20"
"1999","Nov-99","443","427928","45"
"1999","Nov-99","464","20384","3"
"1999","Nov-99","475","826673","71"
"1999","Nov-99","482","8063","1"
"1999","Nov-99","485","29059","3"
"1999","Nov-99","488","69854","6"
"1999","Nov-99","491","890335","91"
"1999","Nov-99","495","215122","32"
"1999","Nov-99","499","426598","42"
"1999","Nov-99","510","201159","20"
"1999","Nov-99","513","81639","15"
"1999","Nov-99","530","52223","7"
"1999","Nov-99","532","26709","4"
"1999","Nov-99","550","179446","37"
"1999","Nov-99","559","246686","35"
"1999","Nov-99","564","68355","6"
"1999","Nov-99","573","175707","52"
"1999","Nov-99","574","149499","15"
"1999","Nov-99","580","177250","20"
"1999","Nov-99","596","304403","34"
"1999","Nov-99","597","117775","11"
"1999","Nov-99","599","479313","53"
"1999","Nov-99","604","388080","70"
"1999","Nov-99","606","132687","35"
"1999","Nov-99","609","1105392","118"
"1999","Nov-99","612","22258","2"
"1999","Nov-99","631","158036","38"
"1999","Nov-99","645","350104","39"
"1999","Nov-99","658","238688","22"
"1999","Nov-99","663","128473","14"
"1999","Nov-99","676","934756","97"
"1999","Nov-99","681","341337","45"
"1999","Nov-99","683","142027","15"
"1999","Nov-99","687","160934","30"
"1999","Nov-99","702","34329","10"
"1999","Nov-99","713","44180","23"
"1999","Nov-99","714","44180","23"
"1999","Nov-99","725","94205","68"
"1999","Nov-99","726","94205","68"
"1999","Nov-99","727","41105","54"
"1999","Nov-99","728","41105","54"
"1999","Nov-99","729","28975","8"
"1999","Nov-99","730","28975","8"
"1999","Nov-99","739","53187","26"
"1999","Nov-99","740","53187","26"
"1999","Nov-99","743","35683","11"
"1999","Nov-99","744","35683","11"
"1999","Nov-99","747","20975","6"
"1999","Nov-99","748","20975","6"
"1999","Nov-99","753","61506","21"
"1999","Nov-99","754","61506","21"
"1999","Nov-99","757","51376","51"
"1999","Nov-99","758","51376","51"
"1999","Nov-99","767","47825","38"
"1999","Nov-99","768","47825","38"
"1999","Nov-99","769","145059","47"
"1999","Nov-99","770","145059","47"
"1999","Nov-99","771","29758","15"
"1999","Nov-99","772","29758","15"
"1999","Nov-99","783","2771","2"
"1999","Nov-99","784","2771","2"
"1999","Nov-99","795","109127","33"
"1999","Nov-99","796","109127","33"
"1999","Nov-99","797","228178","63"
"1999","Nov-99","801","3496","1"
"1999","Nov-99","823","52034","7"
"1999","Nov-99","833","238628","25"
"1999","Nov-99","837","326004","33"
"1999","Nov-99","838","695355","62"
"1999","Nov-99","843","31812","5"
"1999","Nov-99","847","159061","23"
"1999","Nov-99","852","189239","21"
"1999","Nov-99","853","5480","1"
"1999","Nov-99","863","36534","10"
"1999","Nov-99","884","3314","2"
"1999","Nov-99","892","5606","1"
"1999","Nov-99","901","343810","70"
"1999","Nov-99","910","572283","115"
"1999","Nov-99","914","190558","27"
"1999","Nov-99","921","496453","79"
"1999","Nov-99","922","130396","23"
"1999","Nov-99","932","10205","2"
"1999","Nov-99","935","40820","7"
"1999","Nov-99","936","185515","31"
"1999","Nov-99","940","325181","40"
