"Year","Month","Date","Revenue"
"2001","Oct-01","2001-10-10 00:00:00","1638720.09"
"2001","Oct-01","2001-10-11 00:00:00","1449741.51"
"2001","Oct-01","2001-10-12 00:00:00","1656271.89"
"2001","Oct-01","2001-10-13 00:00:00","1603705.32"
"2001","Oct-01","2001-10-14 00:00:00","533179.71"
"2001","Oct-01","2001-10-15 00:00:00","4977.00"
"2001","Oct-01","2001-10-16 00:00:00","2134158.39"
"2001","Oct-01","2001-10-17 00:00:00","2201042.97"
"2001","Oct-01","2001-10-18 00:00:00","2035701.99"
"2001","Oct-01","2001-10-19 00:00:00","2114614.53"
"2001","Oct-01","2001-10-20 00:00:00","2231164.53"
"2001","Oct-01","2001-10-21 00:00:00","359200.17"
"2001","Oct-01","2001-10-22 00:00:00","2488.50"
"2001","Oct-01","2001-10-23 00:00:00","2480162.58"
"2001","Oct-01","2001-10-24 00:00:00","2330781.39"
"2001","Oct-01","2001-10-25 00:00:00","2553708.15"
"2001","Oct-01","2001-10-26 00:00:00","2213755.74"
"2001","Oct-01","2001-10-27 00:00:00","2801066.31"
"2001","Oct-01","2001-10-28 00:00:00","787193.19"
"2001","Oct-01","2001-10-29 00:00:00","4977.00"
"2001","Oct-01","2001-10-30 00:00:00","7553104.65"
"2001","Nov-01","2001-11-01 00:00:00","1757280.42"
"2001","Nov-01","2001-11-02 00:00:00","1650787.74"
"2001","Nov-01","2001-11-03 00:00:00","1473983.28"
"2001","Nov-01","2001-11-04 00:00:00","1735618.50"
"2001","Nov-01","2001-11-05 00:00:00","533443.68"
"2001","Nov-01","2001-11-07 00:00:00","2173978.80"
"2001","Nov-01","2001-11-08 00:00:00","1534414.14"
"2001","Nov-01","2001-11-09 00:00:00","1953678.51"
"2001","Nov-01","2001-11-10 00:00:00","1971072.18"
"2001","Nov-01","2001-11-11 00:00:00","1810495.26"
"2001","Nov-01","2001-11-12 00:00:00","477800.19"
"2001","Nov-01","2001-11-14 00:00:00","3221070.30"
"2001","Nov-01","2001-11-15 00:00:00","3206701.89"
"2001","Nov-01","2001-11-16 00:00:00","1570509.36"
"2001","Nov-01","2001-11-17 00:00:00","2375317.98"
"2001","Nov-01","2001-11-18 00:00:00","1722385.98"
"2001","Nov-01","2001-11-19 00:00:00","665532.00"
"2001","Nov-01","2001-11-20 00:00:00","9071.37"
"2001","Nov-01","2001-11-21 00:00:00","2121135.66"
"2001","Nov-01","2001-11-22 00:00:00","2145920.49"
"2001","Nov-01","2001-11-23 00:00:00","2352691.53"
"2001","Nov-01","2001-11-24 00:00:00","2218225.59"
"2001","Nov-01","2001-11-25 00:00:00","2271666.60"
"2001","Nov-01","2001-11-26 00:00:00","493067.61"
"2001","Nov-01","2001-11-27 00:00:00","1858.50"
"2001","Nov-01","2001-11-28 00:00:00","598070.34"
"2001","Nov-01","2001-11-29 00:00:00","3159817.29"
"2001","Nov-01","2001-11-30 00:00:00","9696553.02"
"2001","Dec-01","2001-12-01 00:00:00","1305623.97"
"2001","Dec-01","2001-12-02 00:00:00","368415.81"
"2001","Dec-01","2001-12-03 00:00:00","12252.24"
"2001","Dec-01","2001-12-04 00:00:00","1732741.92"
"2001","Dec-01","2001-12-05 00:00:00","1621254.60"
"2001","Dec-01","2001-12-06 00:00:00","1600174.80"
"2001","Dec-01","2001-12-07 00:00:00","1471884.75"
"2001","Dec-01","2001-12-08 00:00:00","1194055.38"
"2001","Dec-01","2001-12-09 00:00:00","545001.03"
"2001","Dec-01","2001-12-10 00:00:00","1511.37"
"2001","Dec-01","2001-12-11 00:00:00","1710584.19"
"2001","Dec-01","2001-12-12 00:00:00","1584497.88"
"2001","Dec-01","2001-12-13 00:00:00","1400826.42"
"2001","Dec-01","2001-12-14 00:00:00","1555424.01"
"2001","Dec-01","2001-12-15 00:00:00","1876887.81"
"2001","Dec-01","2001-12-16 00:00:00","359384.76"
"2001","Dec-01","2001-12-17 00:00:00","16943.85"
"2001","Dec-01","2001-12-18 00:00:00","2353445.01"
"2001","Dec-01","2001-12-19 00:00:00","1900145.52"
"2001","Dec-01","2001-12-20 00:00:00","1746276.84"
"2001","Dec-01","2001-12-21 00:00:00","1437343.74"
"2001","Dec-01","2001-12-22 00:00:00","1934786.07"
"2001","Dec-01","2001-12-23 00:00:00","825751.08"
"2001","Dec-01","2001-12-24 00:00:00","25445.07"
"2001","Dec-01","2001-12-25 00:00:00","2268258.30"
"2001","Dec-01","2001-12-26 00:00:00","2205347.13"
"2001","Dec-01","2001-12-27 00:00:00","2265684.75"
"2001","Dec-01","2001-12-28 00:00:00","2479803.48"
"2001","Dec-01","2001-12-29 00:00:00","3439054.08"
"2001","Dec-01","2001-12-30 00:00:00","3722903.10"
"2002","Jan-02","2002-01-01 00:00:00","112781.34"
"2002","Jan-02","2002-01-02 00:00:00","1694500.29"
"2002","Jan-02","2002-01-03 00:00:00","1679492.43"
"2002","Jan-02","2002-01-04 00:00:00","252989.73"
"2002","Jan-02","2002-01-05 00:00:00","1306444.86"
"2002","Jan-02","2002-01-06 00:00:00","1267680.33"
"2002","Jan-02","2002-01-07 00:00:00","623805.21"
"2002","Jan-02","2002-01-08 00:00:00","15116.85"
"2002","Jan-02","2002-01-09 00:00:00","1617997.50"
"2002","Jan-02","2002-01-10 00:00:00","1810926.18"
"2002","Jan-02","2002-01-11 00:00:00","1531197.99"
"2002","Jan-02","2002-01-12 00:00:00","1494739.26"
"2002","Jan-02","2002-01-13 00:00:00","1445048.64"
"2002","Jan-02","2002-01-14 00:00:00","509921.37"
"2002","Jan-02","2002-01-15 00:00:00","57974.49"
"2002","Jan-02","2002-01-16 00:00:00","2086649.46"
"2002","Jan-02","2002-01-17 00:00:00","1635560.64"
"2002","Jan-02","2002-01-18 00:00:00","1684196.64"
"2002","Jan-02","2002-01-19 00:00:00","1406748.42"
"2002","Jan-02","2002-01-20 00:00:00","1384031.25"
"2002","Jan-02","2002-01-21 00:00:00","531372.87"
"2002","Jan-02","2002-01-22 00:00:00","3999.87"
"2002","Jan-02","2002-01-23 00:00:00","1850536.80"
"2002","Jan-02","2002-01-24 00:00:00","1633033.71"
"2002","Jan-02","2002-01-25 00:00:00","1571757.39"
"2002","Jan-02","2002-01-26 00:00:00","1860324.48"
"2002","Jan-02","2002-01-27 00:00:00","1982772.54"
"2002","Jan-02","2002-01-28 00:00:00","518774.76"
"2002","Jan-02","2002-01-29 00:00:00","29540.70"
"2002","Jan-02","2002-01-30 00:00:00","3359977.11"
"2002","Jan-02","2002-01-31 00:00:00","5082878.43"
"2002","Feb-02","2002-02-01 00:00:00","1756030.50"
"2002","Feb-02","2002-02-02 00:00:00","963487.98"
"2002","Feb-02","2002-02-03 00:00:00","760440.24"
"2002","Feb-02","2002-02-04 00:00:00","360344.88"
"2002","Feb-02","2002-02-05 00:00:00","8189.37"
"2002","Feb-02","2002-02-06 00:00:00","1197682.29"
"2002","Feb-02","2002-02-07 00:00:00","1273214.25"
"2002","Feb-02","2002-02-08 00:00:00","1067935.05"
"2002","Feb-02","2002-02-09 00:00:00","932567.58"
"2002","Feb-02","2002-02-10 00:00:00","1063448.19"
"2002","Feb-02","2002-02-11 00:00:00","488238.03"
"2002","Feb-02","2002-02-12 00:00:00","11450.88"
"2002","Feb-02","2002-02-13 00:00:00","1273912.29"
"2002","Feb-02","2002-02-14 00:00:00","963811.80"
"2002","Feb-02","2002-02-15 00:00:00","1209739.86"
"2002","Feb-02","2002-02-16 00:00:00","1289935.08"
"2002","Feb-02","2002-02-17 00:00:00","1281493.71"
"2002","Feb-02","2002-02-18 00:00:00","294180.39"
"2002","Feb-02","2002-02-19 00:00:00","2488.50"
"2002","Feb-02","2002-02-20 00:00:00","1725882.48"
"2002","Feb-02","2002-02-21 00:00:00","1193152.59"
"2002","Feb-02","2002-02-22 00:00:00","1361972.43"
"2002","Feb-02","2002-02-23 00:00:00","1563076.62"
"2002","Feb-02","2002-02-24 00:00:00","1302665.49"
"2002","Feb-02","2002-02-25 00:00:00","300261.78"
"2002","Feb-02","2002-02-27 00:00:00","1655977.05"
"2002","Feb-02","2002-02-28 00:00:00","9687555.99"
"2002","Mar-02","2002-03-01 00:00:00","508939.20"
"2002","Mar-02","2002-03-02 00:00:00","13323.24"
"2002","Mar-02","2002-03-03 00:00:00","52645.32"
"2002","Mar-02","2002-03-04 00:00:00","1328366.34"
"2002","Mar-02","2002-03-05 00:00:00","1028862.45"
"2002","Mar-02","2002-03-06 00:00:00","926574.39"
"2002","Mar-02","2002-03-07 00:00:00","744491.16"
"2002","Mar-02","2002-03-08 00:00:00","262927.35"
"2002","Mar-02","2002-03-10 00:00:00","1058692.32"
"2002","Mar-02","2002-03-11 00:00:00","1245938.40"
"2002","Mar-02","2002-03-12 00:00:00","1081686.69"
"2002","Mar-02","2002-03-13 00:00:00","905992.29"
"2002","Mar-02","2002-03-14 00:00:00","1056005.37"
"2002","Mar-02","2002-03-15 00:00:00","445178.16"
"2002","Mar-02","2002-03-17 00:00:00","1052333.73"
"2002","Mar-02","2002-03-18 00:00:00","893248.65"
"2002","Mar-02","2002-03-19 00:00:00","1091751.57"
"2002","Mar-02","2002-03-20 00:00:00","743831.55"
"2002","Mar-02","2002-03-21 00:00:00","1054398.87"
"2002","Mar-02","2002-03-22 00:00:00","515434.50"
"2002","Mar-02","2002-03-23 00:00:00","7054.11"
"2002","Mar-02","2002-03-24 00:00:00","1513513.89"
"2002","Mar-02","2002-03-25 00:00:00","824450.13"
"2002","Mar-02","2002-03-26 00:00:00","1764112.77"
"2002","Mar-02","2002-03-27 00:00:00","1382305.05"
"2002","Mar-02","2002-03-28 00:00:00","1822821.21"
"2002","Mar-02","2002-03-29 00:00:00","945175.14"
"2002","Mar-02","2002-03-30 00:00:00","1201613.49"
"2002","Apr-02","2002-04-01 00:00:00","594991.53"
"2002","Apr-02","2002-04-02 00:00:00","1467288.90"
"2002","Apr-02","2002-04-03 00:00:00","714681.45"
"2002","Apr-02","2002-04-04 00:00:00","740500.11"
"2002","Apr-02","2002-04-05 00:00:00","828229.50"
"2002","Apr-02","2002-04-06 00:00:00","309386.07"
"2002","Apr-02","2002-04-08 00:00:00","825852.51"
"2002","Apr-02","2002-04-09 00:00:00","1033931.43"
"2002","Apr-02","2002-04-10 00:00:00","875160.09"
"2002","Apr-02","2002-04-11 00:00:00","893831.40"
"2002","Apr-02","2002-04-12 00:00:00","925164.45"
"2002","Apr-02","2002-04-13 00:00:00","280233.45"
"2002","Apr-02","2002-04-15 00:00:00","1439713.80"
"2002","Apr-02","2002-04-16 00:00:00","1168771.59"
"2002","Apr-02","2002-04-17 00:00:00","1062082.98"
"2002","Apr-02","2002-04-18 00:00:00","863988.30"
"2002","Apr-02","2002-04-19 00:00:00","782904.78"
"2002","Apr-02","2002-04-20 00:00:00","402808.14"
"2002","Apr-02","2002-04-21 00:00:00","145838.07"
"2002","Apr-02","2002-04-22 00:00:00","1005699.87"
"2002","Apr-02","2002-04-23 00:00:00","1273797.63"
"2002","Apr-02","2002-04-24 00:00:00","1221965.64"
"2002","Apr-02","2002-04-25 00:00:00","996561.72"
"2002","Apr-02","2002-04-26 00:00:00","908577.18"
"2002","Apr-02","2002-04-27 00:00:00","351574.65"
"2002","Apr-02","2002-04-28 00:00:00","5858.37"
"2002","Apr-02","2002-04-29 00:00:00","1527334.83"
"2002","Apr-02","2002-04-30 00:00:00","4383638.91"
"2002","May-02","2002-05-01 00:00:00","1028255.76"
"2002","May-02","2002-05-02 00:00:00","763895.79"
"2002","May-02","2002-05-03 00:00:00","307769.49"
"2002","May-02","2002-05-05 00:00:00","1174448.52"
"2002","May-02","2002-05-06 00:00:00","1225827.54"
"2002","May-02","2002-05-07 00:00:00","1074020.85"
"2002","May-02","2002-05-08 00:00:00","1054181.52"
"2002","May-02","2002-05-09 00:00:00","966626.01"
"2002","May-02","2002-05-10 00:00:00","335824.65"
"2002","May-02","2002-05-12 00:00:00","1102358.25"
"2002","May-02","2002-05-13 00:00:00","1090213.11"
"2002","May-02","2002-05-14 00:00:00","1194108.93"
"2002","May-02","2002-05-15 00:00:00","878972.85"
"2002","May-02","2002-05-16 00:00:00","1227735.18"
"2002","May-02","2002-05-17 00:00:00","478078.65"
"2002","May-02","2002-05-18 00:00:00","1731.87"
"2002","May-02","2002-05-19 00:00:00","1408013.46"
"2002","May-02","2002-05-20 00:00:00","1297841.58"
"2002","May-02","2002-05-21 00:00:00","1243547.55"
"2002","May-02","2002-05-22 00:00:00","59164.56"
"2002","May-02","2002-05-23 00:00:00","536751.18"
"2002","May-02","2002-05-24 00:00:00","384179.67"
"2002","May-02","2002-05-25 00:00:00","95788.98"
"2002","May-02","2002-05-26 00:00:00","1580007.87"
"2002","May-02","2002-05-27 00:00:00","1375225.74"
"2002","May-02","2002-05-28 00:00:00","1457394.75"
"2002","May-02","2002-05-29 00:00:00","1513295.28"
"2002","May-02","2002-05-30 00:00:00","2443369.95"
"2002","Jun-02","2002-06-01 00:00:00","410986.80"
"2002","Jun-02","2002-06-03 00:00:00","862370.46"
"2002","Jun-02","2002-06-04 00:00:00","1148035.14"
"2002","Jun-02","2002-06-05 00:00:00","707841.54"
"2002","Jun-02","2002-06-06 00:00:00","701036.91"
"2002","Jun-02","2002-06-07 00:00:00","940639.77"
"2002","Jun-02","2002-06-08 00:00:00","347278.05"
"2002","Jun-02","2002-06-09 00:00:00","1763.37"
"2002","Jun-02","2002-06-10 00:00:00","1051637.58"
"2002","Jun-02","2002-06-11 00:00:00","1019160.45"
"2002","Jun-02","2002-06-12 00:00:00","1122958.62"
"2002","Jun-02","2002-06-13 00:00:00","1121591.52"
"2002","Jun-02","2002-06-14 00:00:00","1114932.42"
"2002","Jun-02","2002-06-15 00:00:00","412555.50"
"2002","Jun-02","2002-06-16 00:00:00","16346.61"
"2002","Jun-02","2002-06-17 00:00:00","2390778.18"
"2002","Jun-02","2002-06-18 00:00:00","1452334.59"
"2002","Jun-02","2002-06-19 00:00:00","1102609.62"
"2002","Jun-02","2002-06-20 00:00:00","1510287.03"
"2002","Jun-02","2002-06-21 00:00:00","1569057.84"
"2002","Jun-02","2002-06-22 00:00:00","294634.62"
"2002","Jun-02","2002-06-23 00:00:00","22918.14"
"2002","Jun-02","2002-06-24 00:00:00","710684.10"
"2002","Jun-02","2002-06-26 00:00:00","2470301.19"
"2002","Jun-02","2002-06-27 00:00:00","2205880.11"
"2002","Jun-02","2002-06-28 00:00:00","2632237.02"
"2002","Jun-02","2002-06-29 00:00:00","615679.47"
"2002","Jun-02","2002-06-30 00:00:00","2944058.04"
"2002","Jul-02","2002-07-01 00:00:00","71010.45"
"2002","Jul-02","2002-07-02 00:00:00","1140136.20"
"2002","Jul-02","2002-07-03 00:00:00","779378.04"
"2002","Jul-02","2002-07-04 00:00:00","880883.64"
"2002","Jul-02","2002-07-05 00:00:00","352874.34"
"2002","Jul-02","2002-07-07 00:00:00","665014.77"
"2002","Jul-02","2002-07-08 00:00:00","750663.90"
"2002","Jul-02","2002-07-09 00:00:00","703912.86"
"2002","Jul-02","2002-07-10 00:00:00","712715.85"
"2002","Jul-02","2002-07-11 00:00:00","1098287.82"
"2002","Jul-02","2002-07-12 00:00:00","406812.42"
"2002","Jul-02","2002-07-14 00:00:00","1044002.61"
"2002","Jul-02","2002-07-15 00:00:00","820265.67"
"2002","Jul-02","2002-07-16 00:00:00","1039852.80"
"2002","Jul-02","2002-07-17 00:00:00","762289.29"
"2002","Jul-02","2002-07-18 00:00:00","743999.13"
"2002","Jul-02","2002-07-19 00:00:00","414848.70"
"2002","Jul-02","2002-07-21 00:00:00","958641.39"
"2002","Jul-02","2002-07-22 00:00:00","1055987.73"
"2002","Jul-02","2002-07-23 00:00:00","828077.04"
"2002","Jul-02","2002-07-24 00:00:00","897947.82"
"2002","Jul-02","2002-07-25 00:00:00","908712.63"
"2002","Jul-02","2002-07-26 00:00:00","215986.05"
"2002","Jul-02","2002-07-28 00:00:00","1696208.22"
"2002","Jul-02","2002-07-29 00:00:00","1214730.09"
"2002","Jul-02","2002-07-30 00:00:00","1825596.99"
"2002","Jul-02","2002-07-31 00:00:00","3003663.60"
"2002","Aug-02","2002-08-01 00:00:00","852059.25"
"2002","Aug-02","2002-08-02 00:00:00","388915.38"
"2002","Aug-02","2002-08-04 00:00:00","1042404.93"
"2002","Aug-02","2002-08-05 00:00:00","1139029.29"
"2002","Aug-02","2002-08-06 00:00:00","1039431.96"
"2002","Aug-02","2002-08-07 00:00:00","1192517.55"
"2002","Aug-02","2002-08-08 00:00:00","1020776.40"
"2002","Aug-02","2002-08-09 00:00:00","444211.74"
"2002","Aug-02","2002-08-11 00:00:00","1561991.13"
"2002","Aug-02","2002-08-12 00:00:00","1265417.37"
"2002","Aug-02","2002-08-13 00:00:00","1388142.00"
"2002","Aug-02","2002-08-14 00:00:00","1070590.50"
"2002","Aug-02","2002-08-15 00:00:00","1408252.86"
"2002","Aug-02","2002-08-16 00:00:00","482322.96"
"2002","Aug-02","2002-08-18 00:00:00","1723298.22"
"2002","Aug-02","2002-08-19 00:00:00","1613860.29"
"2002","Aug-02","2002-08-20 00:00:00","1337906.43"
"2002","Aug-02","2002-08-21 00:00:00","1321633.53"
"2002","Aug-02","2002-08-22 00:00:00","1346198.49"
"2002","Aug-02","2002-08-23 00:00:00","574745.22"
"2002","Aug-02","2002-08-25 00:00:00","2052826.65"
"2002","Aug-02","2002-08-26 00:00:00","2152008.81"
"2002","Aug-02","2002-08-27 00:00:00","2657481.75"
"2002","Aug-02","2002-08-28 00:00:00","5127903.27"
"2002","Sep-02","2002-09-01 00:00:00","1277918.46"
"2002","Sep-02","2002-09-02 00:00:00","382527.81"
"2002","Sep-02","2002-09-03 00:00:00","15116.85"
"2002","Sep-02","2002-09-04 00:00:00","1218510.72"
"2002","Sep-02","2002-09-05 00:00:00","1203746.67"
"2002","Sep-02","2002-09-06 00:00:00","1206152.64"
"2002","Sep-02","2002-09-07 00:00:00","1142138.34"
"2002","Sep-02","2002-09-08 00:00:00","1333632.51"
"2002","Sep-02","2002-09-09 00:00:00","544013.19"
"2002","Sep-02","2002-09-10 00:00:00","2645.37"
"2002","Sep-02","2002-09-11 00:00:00","1911919.59"
"2002","Sep-02","2002-09-12 00:00:00","1945029.87"
"2002","Sep-02","2002-09-13 00:00:00","2175645.15"
"2002","Sep-02","2002-09-14 00:00:00","1747161.36"
"2002","Sep-02","2002-09-15 00:00:00","2067588.18"
"2002","Sep-02","2002-09-16 00:00:00","507151.26"
"2002","Sep-02","2002-09-18 00:00:00","2165691.15"
"2002","Sep-02","2002-09-19 00:00:00","2368231.11"
"2002","Sep-02","2002-09-20 00:00:00","2070247.41"
"2002","Sep-02","2002-09-21 00:00:00","1984939.74"
"2002","Sep-02","2002-09-22 00:00:00","2047227.21"
"2002","Sep-02","2002-09-23 00:00:00","888678.00"
"2002","Sep-02","2002-09-24 00:00:00","12409.74"
"2002","Sep-02","2002-09-25 00:00:00","2376306.45"
"2002","Sep-02","2002-09-26 00:00:00","2524420.08"
"2002","Sep-02","2002-09-27 00:00:00","2500715.07"
"2002","Sep-02","2002-09-28 00:00:00","3136027.23"
"2002","Sep-02","2002-09-29 00:00:00","3063736.62"
"2002","Sep-02","2002-09-30 00:00:00","6119440.74"
"2002","Oct-02","2002-10-01 00:00:00","2073399.30"
"2002","Oct-02","2002-10-02 00:00:00","2099178.90"
"2002","Oct-02","2002-10-03 00:00:00","1276085.16"
"2002","Oct-02","2002-10-04 00:00:00","1217103.30"
"2002","Oct-02","2002-10-05 00:00:00","1319703.84"
"2002","Oct-02","2002-10-06 00:00:00","817939.71"
"2002","Oct-02","2002-10-07 00:00:00","5950.35"
"2002","Oct-02","2002-10-08 00:00:00","1919199.24"
"2002","Oct-02","2002-10-09 00:00:00","2001259.89"
"2002","Oct-02","2002-10-10 00:00:00","1974825.72"
"2002","Oct-02","2002-10-11 00:00:00","1717090.20"
"2002","Oct-02","2002-10-12 00:00:00","1977779.16"
"2002","Oct-02","2002-10-13 00:00:00","932172.57"
"2002","Oct-02","2002-10-14 00:00:00","13088.25"
"2002","Oct-02","2002-10-15 00:00:00","2584257.48"
"2002","Oct-02","2002-10-16 00:00:00","2340039.24"
"2002","Oct-02","2002-10-17 00:00:00","2275834.05"
"2002","Oct-02","2002-10-18 00:00:00","2134727.91"
"2002","Oct-02","2002-10-19 00:00:00","2188018.35"
"2002","Oct-02","2002-10-20 00:00:00","1144975.23"
"2002","Oct-02","2002-10-21 00:00:00","9449.37"
"2002","Oct-02","2002-10-22 00:00:00","2680842.15"
"2002","Oct-02","2002-10-23 00:00:00","2748151.98"
"2002","Oct-02","2002-10-24 00:00:00","2504822.67"
"2002","Oct-02","2002-10-25 00:00:00","2202117.12"
"2002","Oct-02","2002-10-26 00:00:00","2875271.49"
"2002","Oct-02","2002-10-27 00:00:00","1160163.90"
"2002","Oct-02","2002-10-28 00:00:00","38550.96"
"2002","Oct-02","2002-10-29 00:00:00","4176540.27"
"2002","Oct-02","2002-10-30 00:00:00","7228357.29"
"2002","Nov-02","2002-11-01 00:00:00","1560604.50"
"2002","Nov-02","2002-11-02 00:00:00","1542789.36"
"2002","Nov-02","2002-11-03 00:00:00","1348198.74"
"2002","Nov-02","2002-11-04 00:00:00","607320.63"
"2002","Nov-02","2002-11-05 00:00:00","10694.25"
"2002","Nov-02","2002-11-06 00:00:00","1942332.84"
"2002","Nov-02","2002-11-07 00:00:00","1820688.03"
"2002","Nov-02","2002-11-08 00:00:00","1698590.88"
"2002","Nov-02","2002-11-09 00:00:00","1770196.05"
"2002","Nov-02","2002-11-10 00:00:00","2530575.81"
"2002","Nov-02","2002-11-11 00:00:00","307913.13"
"2002","Nov-02","2002-11-12 00:00:00","126529.20"
"2002","Nov-02","2002-11-13 00:00:00","2544101.91"
"2002","Nov-02","2002-11-14 00:00:00","2157728.58"
"2002","Nov-02","2002-11-15 00:00:00","2162502.72"
"2002","Nov-02","2002-11-16 00:00:00","2181766.23"
"2002","Nov-02","2002-11-17 00:00:00","1996128.54"
"2002","Nov-02","2002-11-18 00:00:00","552731.13"
"2002","Nov-02","2002-11-19 00:00:00","8756.37"
"2002","Nov-02","2002-11-20 00:00:00","2557842.21"
"2002","Nov-02","2002-11-21 00:00:00","1993083.12"
"2002","Nov-02","2002-11-22 00:00:00","2330754.93"
"2002","Nov-02","2002-11-23 00:00:00","2278925.46"
"2002","Nov-02","2002-11-24 00:00:00","2013931.71"
"2002","Nov-02","2002-11-25 00:00:00","554841.63"
"2002","Nov-02","2002-11-26 00:00:00","8189.37"
"2002","Nov-02","2002-11-27 00:00:00","219003.75"
"2002","Nov-02","2002-11-28 00:00:00","3560716.53"
"2002","Nov-02","2002-11-29 00:00:00","3227493.15"
"2002","Nov-02","2002-11-30 00:00:00","11823210.63"
"2002","Dec-02","2002-12-01 00:00:00","689225.04"
"2002","Dec-02","2002-12-02 00:00:00","5014.80"
"2002","Dec-02","2002-12-03 00:00:00","1139164.74"
"2002","Dec-02","2002-12-04 00:00:00","1204308.63"
"2002","Dec-02","2002-12-05 00:00:00","960716.61"
"2002","Dec-02","2002-12-06 00:00:00","1186073.28"
"2002","Dec-02","2002-12-07 00:00:00","1231707.33"
"2002","Dec-02","2002-12-08 00:00:00","663094.53"
"2002","Dec-02","2002-12-09 00:00:00","4081.77"
"2002","Dec-02","2002-12-10 00:00:00","1399248.90"
"2002","Dec-02","2002-12-11 00:00:00","1423401.84"
"2002","Dec-02","2002-12-12 00:00:00","1761313.05"
"2002","Dec-02","2002-12-13 00:00:00","1625076.81"
"2002","Dec-02","2002-12-14 00:00:00","1661910.39"
"2002","Dec-02","2002-12-15 00:00:00","837084.15"
"2002","Dec-02","2002-12-17 00:00:00","2027142.81"
"2002","Dec-02","2002-12-18 00:00:00","1839317.13"
"2002","Dec-02","2002-12-19 00:00:00","1977267.60"
"2002","Dec-02","2002-12-20 00:00:00","1560444.48"
"2002","Dec-02","2002-12-21 00:00:00","1778274.54"
"2002","Dec-02","2002-12-22 00:00:00","780042.69"
"2002","Dec-02","2002-12-23 00:00:00","5575.50"
"2002","Dec-02","2002-12-24 00:00:00","1946508.48"
"2002","Dec-02","2002-12-25 00:00:00","2182825.89"
"2002","Dec-02","2002-12-26 00:00:00","2277964.71"
"2002","Dec-02","2002-12-27 00:00:00","2361051.00"
"2002","Dec-02","2002-12-28 00:00:00","2784916.89"
"2002","Dec-02","2002-12-29 00:00:00","3874453.38"
"2002","Dec-02","2002-12-30 00:00:00","1196598.06"
